filename_hr,idx
records500/08000/08923_hr,2
records500/08000/08923_hr,3
records500/08000/08923_hr,4
records500/08000/08923_hr,5
records500/08000/08923_hr,6
records500/08000/08923_hr,7
records500/08000/08923_hr,8
records500/08000/08923_hr,9
records500/08000/08923_hr,10
records500/08000/08923_hr,11
records500/08000/08925_hr,0
records500/08000/08925_hr,1
records500/08000/08925_hr,2
records500/08000/08925_hr,3
records500/08000/08925_hr,4
records500/08000/08925_hr,5
records500/08000/08925_hr,6
records500/08000/08925_hr,7
records500/08000/08925_hr,8
records500/08000/08925_hr,9
records500/08000/08925_hr,10
records500/08000/08925_hr,11
records500/08000/08929_hr,0
records500/08000/08929_hr,1
records500/08000/08929_hr,2
records500/08000/08929_hr,3
records500/08000/08929_hr,4
records500/08000/08929_hr,5
records500/08000/08929_hr,6
records500/08000/08929_hr,7
records500/08000/08929_hr,8
records500/08000/08929_hr,9
records500/08000/08929_hr,10
records500/08000/08931_hr,0
records500/08000/08931_hr,1
records500/08000/08931_hr,2
records500/08000/08931_hr,3
records500/08000/08931_hr,4
records500/08000/08931_hr,5
records500/08000/08931_hr,6
records500/08000/08931_hr,7
records500/08000/08931_hr,8
records500/08000/08931_hr,9
records500/08000/08931_hr,10
records500/08000/08931_hr,11
records500/08000/08933_hr,0
records500/08000/08933_hr,1
records500/08000/08933_hr,2
records500/08000/08933_hr,3
records500/08000/08933_hr,4
records500/08000/08933_hr,5
records500/08000/08933_hr,6
records500/08000/08933_hr,7
records500/08000/08933_hr,8
records500/08000/08933_hr,9
records500/08000/08933_hr,10
records500/08000/08933_hr,11
records500/08000/08934_hr,0
records500/08000/08934_hr,1
records500/08000/08934_hr,2
records500/08000/08934_hr,3
records500/08000/08934_hr,4
records500/08000/08934_hr,5
records500/08000/08934_hr,6
records500/08000/08934_hr,7
records500/08000/08934_hr,8
records500/08000/08934_hr,9
records500/08000/08934_hr,10
records500/08000/08934_hr,11
records500/08000/08938_hr,0
records500/08000/08938_hr,1
records500/08000/08938_hr,2
records500/08000/08938_hr,3
records500/08000/08938_hr,4
records500/08000/08938_hr,5
records500/08000/08938_hr,6
records500/08000/08938_hr,7
records500/08000/08938_hr,8
records500/08000/08938_hr,9
records500/08000/08938_hr,10
records500/08000/08938_hr,11
records500/08000/08941_hr,0
records500/08000/08941_hr,1
records500/08000/08941_hr,2
records500/08000/08941_hr,3
records500/08000/08941_hr,4
records500/08000/08941_hr,5
records500/08000/08941_hr,6
records500/08000/08941_hr,7
records500/08000/08941_hr,8
records500/08000/08941_hr,9
records500/08000/08941_hr,10
records500/08000/08941_hr,11
records500/08000/08942_hr,0
records500/08000/08942_hr,1
records500/08000/08942_hr,2
records500/08000/08942_hr,3
records500/08000/08942_hr,4
records500/08000/08942_hr,5
records500/08000/08942_hr,6
records500/08000/08942_hr,7
records500/08000/08942_hr,8
records500/08000/08942_hr,9
records500/08000/08942_hr,10
records500/08000/08942_hr,11
records500/08000/08948_hr,0
records500/08000/08948_hr,1
records500/08000/08948_hr,2
records500/08000/08948_hr,3
records500/08000/08948_hr,4
records500/08000/08948_hr,5
records500/08000/08948_hr,6
records500/08000/08948_hr,7
records500/08000/08948_hr,8
records500/08000/08948_hr,9
records500/08000/08948_hr,10
records500/08000/08948_hr,11
records500/08000/08951_hr,5
records500/08000/08951_hr,6
records500/08000/08951_hr,7
records500/08000/08951_hr,8
records500/08000/08951_hr,9
records500/08000/08951_hr,10
records500/08000/08951_hr,11
records500/08000/08955_hr,0
records500/08000/08955_hr,1
records500/08000/08955_hr,2
records500/08000/08955_hr,3
records500/08000/08955_hr,4
records500/08000/08955_hr,5
records500/08000/08955_hr,6
records500/08000/08955_hr,7
records500/08000/08955_hr,8
records500/08000/08955_hr,9
records500/08000/08955_hr,10
records500/08000/08955_hr,11
records500/08000/08976_hr,0
records500/08000/08976_hr,1
records500/08000/08976_hr,2
records500/08000/08976_hr,3
records500/08000/08976_hr,4
records500/08000/08976_hr,5
records500/08000/08976_hr,6
records500/08000/08976_hr,7
records500/08000/08976_hr,8
records500/08000/08976_hr,9
records500/08000/08976_hr,10
records500/08000/08976_hr,11
records500/08000/08978_hr,4
records500/08000/08978_hr,5
records500/08000/08978_hr,6
records500/08000/08978_hr,7
records500/08000/08978_hr,8
records500/08000/08978_hr,9
records500/08000/08978_hr,10
records500/08000/08978_hr,11
records500/08000/08979_hr,0
records500/08000/08979_hr,1
records500/08000/08979_hr,2
records500/08000/08979_hr,3
records500/08000/08979_hr,4
records500/08000/08979_hr,5
records500/08000/08979_hr,6
records500/08000/08979_hr,7
records500/08000/08979_hr,8
records500/08000/08979_hr,9
records500/08000/08979_hr,10
records500/08000/08979_hr,11
records500/08000/08984_hr,0
records500/08000/08984_hr,1
records500/08000/08984_hr,2
records500/08000/08984_hr,3
records500/08000/08984_hr,4
records500/08000/08984_hr,5
records500/08000/08984_hr,6
records500/08000/08984_hr,7
records500/08000/08984_hr,8
records500/08000/08984_hr,9
records500/08000/08984_hr,10
records500/08000/08984_hr,11
records500/08000/08992_hr,0
records500/08000/08992_hr,1
records500/08000/08992_hr,2
records500/08000/08992_hr,3
records500/08000/08992_hr,4
records500/08000/08992_hr,5
records500/08000/08992_hr,6
records500/08000/08992_hr,7
records500/08000/08992_hr,8
records500/08000/08992_hr,9
records500/08000/08992_hr,10
records500/08000/08992_hr,11
records500/08000/08993_hr,4
records500/08000/08993_hr,5
records500/08000/08993_hr,6
records500/08000/08993_hr,7
records500/08000/08993_hr,8
records500/08000/08993_hr,9
records500/08000/08993_hr,10
records500/08000/08993_hr,11
records500/08000/08995_hr,0
records500/08000/08995_hr,1
records500/08000/08995_hr,2
records500/08000/08995_hr,3
records500/08000/08995_hr,4
records500/08000/08995_hr,5
records500/08000/08995_hr,6
records500/08000/08995_hr,7
records500/08000/08995_hr,8
records500/08000/08995_hr,9
records500/08000/08995_hr,10
records500/08000/08995_hr,11
records500/08000/08997_hr,0
records500/08000/08997_hr,1
records500/08000/08997_hr,2
records500/08000/08997_hr,3
records500/08000/08997_hr,4
records500/08000/08997_hr,5
records500/08000/08997_hr,6
records500/08000/08997_hr,7
records500/08000/08997_hr,8
records500/08000/08997_hr,9
records500/08000/08997_hr,10
records500/08000/08997_hr,11
records500/09000/09000_hr,0
records500/09000/09000_hr,1
records500/09000/09000_hr,2
records500/09000/09000_hr,3
records500/09000/09000_hr,4
records500/09000/09000_hr,5
records500/09000/09000_hr,6
records500/09000/09000_hr,7
records500/09000/09000_hr,8
records500/09000/09000_hr,9
records500/09000/09000_hr,10
records500/09000/09000_hr,11
records500/09000/09001_hr,0
records500/09000/09001_hr,1
records500/09000/09001_hr,2
records500/09000/09001_hr,3
records500/09000/09001_hr,4
records500/09000/09001_hr,5
records500/09000/09001_hr,6
records500/09000/09001_hr,7
records500/09000/09001_hr,8
records500/09000/09001_hr,9
records500/09000/09001_hr,10
records500/09000/09001_hr,11
records500/09000/09006_hr,0
records500/09000/09006_hr,1
records500/09000/09006_hr,2
records500/09000/09006_hr,3
records500/09000/09006_hr,4
records500/09000/09006_hr,5
records500/09000/09006_hr,6
records500/09000/09006_hr,7
records500/09000/09006_hr,8
records500/09000/09006_hr,9
records500/09000/09006_hr,10
records500/09000/09006_hr,11
records500/09000/09011_hr,0
records500/09000/09011_hr,1
records500/09000/09011_hr,2
records500/09000/09011_hr,3
records500/09000/09011_hr,4
records500/09000/09011_hr,5
records500/09000/09011_hr,6
records500/09000/09011_hr,7
records500/09000/09011_hr,8
records500/09000/09011_hr,9
records500/09000/09011_hr,10
records500/09000/09011_hr,11
records500/09000/09013_hr,4
records500/09000/09013_hr,5
records500/09000/09013_hr,6
records500/09000/09013_hr,7
records500/09000/09013_hr,8
records500/09000/09013_hr,9
records500/09000/09013_hr,10
records500/09000/09013_hr,11
records500/09000/09014_hr,0
records500/09000/09014_hr,1
records500/09000/09014_hr,2
records500/09000/09014_hr,3
records500/09000/09014_hr,4
records500/09000/09014_hr,5
records500/09000/09014_hr,6
records500/09000/09014_hr,7
records500/09000/09014_hr,8
records500/09000/09014_hr,9
records500/09000/09014_hr,10
records500/09000/09014_hr,11
records500/09000/09019_hr,0
records500/09000/09019_hr,1
records500/09000/09019_hr,2
records500/09000/09019_hr,3
records500/09000/09019_hr,4
records500/09000/09019_hr,5
records500/09000/09019_hr,6
records500/09000/09019_hr,7
records500/09000/09019_hr,8
records500/09000/09019_hr,9
records500/09000/09019_hr,10
records500/09000/09019_hr,11
records500/09000/09028_hr,6
records500/09000/09028_hr,7
records500/09000/09028_hr,8
records500/09000/09028_hr,9
records500/09000/09028_hr,10
records500/09000/09028_hr,11
records500/09000/09029_hr,0
records500/09000/09029_hr,1
records500/09000/09029_hr,2
records500/09000/09029_hr,3
records500/09000/09029_hr,4
records500/09000/09029_hr,5
records500/09000/09029_hr,7
records500/09000/09029_hr,8
records500/09000/09029_hr,9
records500/09000/09029_hr,10
records500/09000/09029_hr,11
records500/09000/09037_hr,0
records500/09000/09037_hr,1
records500/09000/09037_hr,2
records500/09000/09037_hr,3
records500/09000/09037_hr,4
records500/09000/09037_hr,5
records500/09000/09037_hr,6
records500/09000/09037_hr,7
records500/09000/09037_hr,8
records500/09000/09037_hr,9
records500/09000/09037_hr,10
records500/09000/09037_hr,11
records500/09000/09038_hr,0
records500/09000/09038_hr,1
records500/09000/09038_hr,2
records500/09000/09038_hr,3
records500/09000/09038_hr,4
records500/09000/09038_hr,5
records500/09000/09038_hr,6
records500/09000/09038_hr,7
records500/09000/09038_hr,8
records500/09000/09038_hr,9
records500/09000/09038_hr,10
records500/09000/09038_hr,11
records500/09000/09043_hr,2
records500/09000/09043_hr,3
records500/09000/09043_hr,4
records500/09000/09043_hr,5
records500/09000/09043_hr,6
records500/09000/09043_hr,7
records500/09000/09043_hr,8
records500/09000/09043_hr,9
records500/09000/09043_hr,10
records500/09000/09044_hr,4
records500/09000/09044_hr,5
records500/09000/09044_hr,6
records500/09000/09044_hr,7
records500/09000/09044_hr,8
records500/09000/09044_hr,9
records500/09000/09044_hr,10
records500/09000/09044_hr,11
records500/09000/09048_hr,0
records500/09000/09048_hr,1
records500/09000/09048_hr,2
records500/09000/09048_hr,3
records500/09000/09048_hr,4
records500/09000/09048_hr,5
records500/09000/09048_hr,7
records500/09000/09048_hr,8
records500/09000/09048_hr,9
records500/09000/09048_hr,11
records500/09000/09049_hr,0
records500/09000/09049_hr,1
records500/09000/09049_hr,2
records500/09000/09049_hr,3
records500/09000/09049_hr,4
records500/09000/09049_hr,5
records500/09000/09049_hr,6
records500/09000/09049_hr,7
records500/09000/09049_hr,8
records500/09000/09049_hr,9
records500/09000/09049_hr,10
records500/09000/09049_hr,11
records500/09000/09052_hr,0
records500/09000/09052_hr,1
records500/09000/09052_hr,2
records500/09000/09052_hr,3
records500/09000/09052_hr,4
records500/09000/09052_hr,5
records500/09000/09052_hr,6
records500/09000/09052_hr,7
records500/09000/09052_hr,8
records500/09000/09052_hr,9
records500/09000/09052_hr,10
records500/09000/09052_hr,11
records500/09000/09057_hr,0
records500/09000/09057_hr,1
records500/09000/09057_hr,2
records500/09000/09057_hr,3
records500/09000/09057_hr,4
records500/09000/09057_hr,5
records500/09000/09057_hr,6
records500/09000/09057_hr,7
records500/09000/09057_hr,8
records500/09000/09057_hr,9
records500/09000/09057_hr,10
records500/09000/09057_hr,11
records500/09000/09058_hr,0
records500/09000/09058_hr,1
records500/09000/09058_hr,2
records500/09000/09058_hr,3
records500/09000/09058_hr,4
records500/09000/09058_hr,5
records500/09000/09058_hr,6
records500/09000/09058_hr,7
records500/09000/09058_hr,8
records500/09000/09058_hr,9
records500/09000/09058_hr,10
records500/09000/09058_hr,11
records500/09000/09065_hr,0
records500/09000/09065_hr,1
records500/09000/09065_hr,2
records500/09000/09065_hr,3
records500/09000/09065_hr,4
records500/09000/09065_hr,5
records500/09000/09065_hr,6
records500/09000/09065_hr,7
records500/09000/09065_hr,8
records500/09000/09065_hr,9
records500/09000/09065_hr,10
records500/09000/09065_hr,11
records500/09000/09069_hr,0
records500/09000/09069_hr,1
records500/09000/09069_hr,2
records500/09000/09069_hr,3
records500/09000/09069_hr,4
records500/09000/09069_hr,5
records500/09000/09069_hr,6
records500/09000/09069_hr,7
records500/09000/09069_hr,8
records500/09000/09069_hr,9
records500/09000/09069_hr,10
records500/09000/09069_hr,11
records500/09000/09071_hr,0
records500/09000/09071_hr,1
records500/09000/09071_hr,2
records500/09000/09071_hr,3
records500/09000/09071_hr,4
records500/09000/09071_hr,5
records500/09000/09071_hr,6
records500/09000/09071_hr,7
records500/09000/09071_hr,8
records500/09000/09071_hr,9
records500/09000/09071_hr,10
records500/09000/09071_hr,11
records500/09000/09072_hr,4
records500/09000/09072_hr,5
records500/09000/09072_hr,6
records500/09000/09072_hr,7
records500/09000/09072_hr,8
records500/09000/09072_hr,9
records500/09000/09072_hr,10
records500/09000/09072_hr,11
records500/09000/09073_hr,0
records500/09000/09073_hr,1
records500/09000/09073_hr,2
records500/09000/09073_hr,3
records500/09000/09073_hr,4
records500/09000/09073_hr,5
records500/09000/09073_hr,6
records500/09000/09073_hr,7
records500/09000/09073_hr,8
records500/09000/09073_hr,9
records500/09000/09073_hr,10
records500/09000/09073_hr,11
records500/09000/09077_hr,0
records500/09000/09077_hr,1
records500/09000/09077_hr,2
records500/09000/09077_hr,3
records500/09000/09077_hr,4
records500/09000/09077_hr,5
records500/09000/09077_hr,6
records500/09000/09077_hr,7
records500/09000/09077_hr,8
records500/09000/09077_hr,9
records500/09000/09077_hr,10
records500/09000/09077_hr,11
records500/09000/09078_hr,0
records500/09000/09078_hr,1
records500/09000/09078_hr,2
records500/09000/09078_hr,3
records500/09000/09078_hr,4
records500/09000/09078_hr,5
records500/09000/09078_hr,6
records500/09000/09078_hr,7
records500/09000/09078_hr,8
records500/09000/09078_hr,9
records500/09000/09078_hr,10
records500/09000/09078_hr,11
records500/09000/09079_hr,0
records500/09000/09079_hr,1
records500/09000/09079_hr,2
records500/09000/09079_hr,3
records500/09000/09079_hr,4
records500/09000/09079_hr,5
records500/09000/09079_hr,6
records500/09000/09079_hr,7
records500/09000/09079_hr,8
records500/09000/09079_hr,9
records500/09000/09079_hr,10
records500/09000/09079_hr,11
records500/09000/09080_hr,0
records500/09000/09080_hr,1
records500/09000/09080_hr,2
records500/09000/09080_hr,3
records500/09000/09080_hr,4
records500/09000/09080_hr,5
records500/09000/09080_hr,6
records500/09000/09080_hr,7
records500/09000/09080_hr,8
records500/09000/09080_hr,9
records500/09000/09080_hr,10
records500/09000/09080_hr,11
records500/09000/09090_hr,0
records500/09000/09090_hr,1
records500/09000/09090_hr,2
records500/09000/09090_hr,3
records500/09000/09090_hr,4
records500/09000/09090_hr,5
records500/09000/09090_hr,6
records500/09000/09090_hr,7
records500/09000/09090_hr,8
records500/09000/09090_hr,9
records500/09000/09090_hr,10
records500/09000/09090_hr,11
records500/09000/09092_hr,0
records500/09000/09092_hr,1
records500/09000/09092_hr,2
records500/09000/09092_hr,3
records500/09000/09092_hr,4
records500/09000/09092_hr,5
records500/09000/09092_hr,6
records500/09000/09092_hr,7
records500/09000/09092_hr,8
records500/09000/09092_hr,9
records500/09000/09092_hr,10
records500/09000/09092_hr,11
records500/09000/09097_hr,0
records500/09000/09097_hr,1
records500/09000/09097_hr,2
records500/09000/09097_hr,3
records500/09000/09097_hr,4
records500/09000/09097_hr,5
records500/09000/09097_hr,6
records500/09000/09097_hr,7
records500/09000/09097_hr,8
records500/09000/09097_hr,9
records500/09000/09097_hr,10
records500/09000/09097_hr,11
records500/09000/09099_hr,0
records500/09000/09099_hr,1
records500/09000/09099_hr,2
records500/09000/09099_hr,3
records500/09000/09099_hr,4
records500/09000/09099_hr,5
records500/09000/09099_hr,6
records500/09000/09099_hr,7
records500/09000/09099_hr,8
records500/09000/09099_hr,9
records500/09000/09099_hr,10
records500/09000/09099_hr,11
records500/09000/09103_hr,2
records500/09000/09103_hr,3
records500/09000/09103_hr,4
records500/09000/09103_hr,5
records500/09000/09103_hr,6
records500/09000/09103_hr,7
records500/09000/09103_hr,8
records500/09000/09103_hr,9
records500/09000/09103_hr,10
records500/09000/09103_hr,11
records500/09000/09106_hr,0
records500/09000/09106_hr,1
records500/09000/09106_hr,2
records500/09000/09106_hr,3
records500/09000/09106_hr,4
records500/09000/09106_hr,5
records500/09000/09106_hr,6
records500/09000/09106_hr,7
records500/09000/09106_hr,8
records500/09000/09106_hr,9
records500/09000/09106_hr,10
records500/09000/09106_hr,11
records500/09000/09109_hr,0
records500/09000/09109_hr,1
records500/09000/09109_hr,2
records500/09000/09109_hr,3
records500/09000/09109_hr,4
